id	original_title	french_title	romanized_title	language	release_year	runtime	genres	avg_rating	vote_count	directors	writers	budget	revenue	production_companies	production_countries	origin	poster_path	trailer_url	plot
tt3730048	黒い賭博師　悪魔の左手	Le joueur en noir: le coup du diable	Kuroi tobakushi: Akuma no hidarite	Japonais	1966	94	Action, Crime	6.2	16	Kô Nakahira	Ei Ogawa	0	0	Nikkatsu Corporation	Japon	Japon	/u3SUtdAONTDl3UXHZESyyUddUig.jpg		
tt3732252	자유의 언덕	Hill of Freedom	Ja-yu-eui eon-deok	Coréen	2014	66	Drame	6.9	1432	Hong Sang-soo	Hong Sang-soo	0	0	Jeonwonsa Film	Corée du Sud	Corée du Sud	/6YjwoDVShfw1TcqOH2z83EWnmv8.jpg	https://imdb-video.media-imdb.com/vi104316441/1434659607842-pgv4ql-1591117439581.mp4?Expires=1714342903&Signature=AWs3-oCgqhX~8FqWRESmtIhKpXr3KTEz1H7itfDZCcql23liXLGKmlS3vw2vlMp98buVFOq1wmLSbZDk1I-EUYeN3v8OmeefZfbMu8n054rP6P1TsTiYgcswnxVZi-6XqGzGpr0~SvY2pyr4djlcOSg1H4TPVidQtw41fXR7Ex~4hNWHvUVoKRl15BPM47aEAXJN24trisUnpNCoNvr0oOIwiQiZ7mW1CzP760vBHAFLCw085TVRO1EGOVgMi5li0efsNyTeEwPmgsVriCSuDsob77VLoNcVU17sX6U6yQ5ToQRNSsDAdnvt8zRKfBgnwEBe2XS2zexzROeg0aea6g__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	Kwon revient des montagnes à Séoul et reçoit un paquet de lettres de Mori de retour du Japon pour lui proposer. Kwon laisse tomber et disperse les lettres non datées. Elle les lit et doit donner un sens à la chronologie – et nous aussi ?
tt3737650	名探偵コナン 業火の向日葵	Détective Conan: Les Tournesols des Flammes Infernales	Meitantei Conan: Goka no himawari	Japonais	2015	112	Animation, Action, Aventure, Crime, Famille, Mystère, Thriller	6.2	1804	Kôbun Shizuno		0	43000000	TMS Entertainment, TOHO	Japon	Japon	/tbm0KWDjkPaFSRA9ynpszUPTF77.jpg		Conan et ses amis doivent empêcher Kid de voler un tableau célèbre.
tt3739576	颱風	Typhoon	Tai feng	Chinois simplifié	1962	105	Drame	6.8	40	Lei Pan	Lei Pan	0	0		Taïwan	Chine	/tSz8eV49sdfQUtbyHuhmXD4PqYr.jpg		Une jeune fille intelligente et vive qui se perd dans le monde des dramatiques radiophoniques s'enfuit de chez elle à la recherche de sa mère imaginaire. Un scélérat prétend être le père de la jeune fille pour échapper à la police. Ils rencontrent deux femmes dans les montagnes : l'une est torturée par son mari bourreau de travail qui se livre follement à ses recherches scientifiques, l'autre est une jeune fille pure et naïve vivant dans les montagnes. Le typhon arrive maintenant.
tt3740066	Pop Aye	Pop Aye	Pop Aye	Thaï	2017	104	Comédie, Drame	6.6	1122	Kirsten Tan	Kirsten Tan	0	0	Giraffe Pictures, E&W Films	Singapour, Thaïlande	Thaïlande	/kTwE3Ff2LpCGBI4q7hsLzt2wnHP.jpg	https://imdb-video.media-imdb.com/vi562739481/1434659607842-pgv4ql-1495648980401.mp4?Expires=1714342909&Signature=sFH9w2Uv-RrhaNGQle8C392mk6-F5dtH4M99em2A~5gZBjExH-sGkJttdaV2VpT-0uSnCF4tTmhqzM90VB~7tLzET7SBsE-BlMAPQhkrzPbMWBjwEPBtubrSHSlxu1QNqIx~dmO7AT5DORcbTauEToiWPYZtb2ZojES-KBIhEJ~Nrjzv7e1EgKk6OZnYGm9jMdt9ngNy~ynUZ4jBq8tWtdfDUmUxKxCsbR88wwHvHRPN0NrJkNBAnKS7PTn1U3volZQ3htappzUtVrOYGT4qoRwPF-raUboGjnIzEKNV4wtYsOKyF77VRVAgRykgAD-6N5tYHytC-zI5-4KtefPtMg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	Lors d'une rencontre fortuite, un architecte désenchanté retrouve son éléphant perdu depuis longtemps dans les rues de Bangkok. Excité, il emmène son éléphant dans un voyage à travers la Thaïlande, à la recherche de la ferme où ils ont grandi ensemble.
tt3740778	山河故人	Au-delà des montagnes	Shan he gu ren	Chinois simplifié	2015	131	Drame, Romance	6.9	6360	Zhangke Jia	Zhangke Jia	0	0	Shanghai Film Group, Bitters End, MK2 Films, ARTE France Cinéma	Chine, France, Japon	Chine	/zMg4uP2Ev8lIZr1kOvHrPOM8teA.jpg	https://imdb-video.media-imdb.com/vi4084511257/1434659607842-pgv4ql-1450722722525.mp4?Expires=1714342911&Signature=dCmHT~kxOyImYCO1ZRF8WJxLXjB0SLRNjSxyMByxy9Kv1Tm6o5t2OLCO8yrfFab-qpwZKMbSDsz4krMBjwXaiOZsVpy24kNytJB2NP1b0-wXV0nS2RKNmJO4mcFRY5S7In0orqcyTlCajigQi6f0feWRijdabKorHUl6FP1aeFysHNe3TdiUxDtrp-kJqO20-AyNAq4Tu24873IL4Avp3mFNWcyrdbjtRd19-p8YChCVMvmTN6oKSLcRDoJH3WOOsZT-OIMiWFN3pEalGF6ovWVNNxKvXZn3ZV6WzHPwmbHf6~TkkDVUW0a8Revbjukp30izfcvuZpcnSvgbA8JIUw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	La vie de Tao et de ses proches est explorée sur trois périodes différentes : 1999, 2014 et 2025.
tt3741646	センコロール コネクト	Cencoroll 2	Cencoroll 2	Japonais	2019	75	Animation, Action, Sci-Fi	6.6	158	Atsuya Uki	Atsuya Uki	0	0	Aniplex	Japon	Japon	/2ayrhipQ6wETRZyixZW8UPKztEG.jpg		
tt3756788	海街diary	Notre petite soeur	Umimachi Diary	Japonais	2015	127	Drame, Famille	7.5	16804	Kore-eda Hirokazu	Kore-eda Hirokazu	0	346485	Shogakukan, TOHO, TV Man Union, Fuji Television Network, BUN-BUKU, Wild Bunch, GAGA Corporation	France, Japon	Japon	/9f9IEEMRBsW46jeWOpY4Mx07Hv7.jpg	https://imdb-video.media-imdb.com/vi3786978329/1434659607842-pgv4ql-1460999047765.mp4?Expires=1714342914&Signature=E7JGuIHeA8gBqh0UjCU~IhgndDiomkELSyiszfMSACWAo7AhMVZoFDMZgWJ~C-7k~rN1EkF3RrCW6xPFa8rqi9KL2xdPWr5N6sS7omz-3v8wXkYetQ3facxwPyESkbhMDqZ42ouimGnMNpylKCxC6P9hMtABjaG07DCWmjUZz5C-wAcKrrHyrqh~zWoOaoeGQVOBy87AV-y-PCO-2-8Z0PfK~l9fgkTCdWO7SI8tO6XDTc7KcFtRmTQUkRKaFBIBb7JPSD7Aut7i9cjyxTSIwPFWAjV0qRLtGtfJP0AsM6F26V6zIKQlHiG6o4i1gnoJ56ZG2X1JDZK8uGgPZrYtYQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	Trois sœurs qui vivent chez leur grand-mère invitent leur demi-sœur de treize ans, qu'elles viennent de rencontrer, à les rejoindre.
tt3756886	New Territories	New Territories	New Territories	Chinois simplifié	2014	84	Drame	5.5	23	Fabianny Deschamps	Fabianny Deschamps	0	0	Audimage, Paraíso Production, ZED		Chine	/5Nisz0AndPSue0fcZjmgp8ZXAY.jpg		
tt3775202	アイアムアヒーロー	I Am a Hero	Ai amu a hîrô	Japonais	2015	126	Action, Comédie, Horreur	6.7	7745	Shinsuke Sato		0	0	TOHO	Japon	Japon	/4RnmHtCLtbBHD9jagVlcSzJTWX6.jpg	https://imdb-video.media-imdb.com/vi1271841561/1434659607842-pgv4ql-1640089009332.mp4?Expires=1714342918&Signature=C8g98rH1Onrl7zFjcotOUTMn96qoqcaHGUm957CMWGZ0kmAd3TjUfYSneU4jcAiMZb8dirGP-BlHzsaQMgFbNNC-Mlz1ux6OB8UjdJQsHG7KYAnPzDPwitb1ZjOdf3Dwl8s16b0wy95eUKhbnCJtRCpRSRjLwOZV~L3KgkQ4VnFbqXnIw4SfnDRG3EHtBZSllK1gHhCE0XzG-wFr6MgHgUbE7ob0rkw8~rCD5~OZ89aSL0vNWdPS4IH08LuTQmN1nAblCZTaizgTffG1vYxwz4r7PD1w0BWorWW73RROMNL5xJy-bEWtwH1AddkzC2Bplc0fMFFDAVWsMpQAr3riug__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	Un assistant mangaka est surpris par une apocalypse zombie.
tt3781476	捉妖记	Chasseur de monstres	Zhuo yao ji	Chinois simplifié	2015	118	Aventure, Comédie, Fantaisie	6.1	5661	Raman Hui	Alan Yuen	0	387053506	Edko Films	Chine, Hong Kong	Chine	/csMASFudtPSyVEFl4qq2Sm5lflM.jpg	https://imdb-video.media-imdb.com/vi868268569/1434659607842-pgv4ql-1563859102777.mp4?Expires=1714342920&Signature=CSzrWMWUmbM8UaHDh2BcVHZWTcmlC6eykDMLjUHxE0q7Clv2oryiAnCwW4Zlxpcm81cS-kKFLbePGZXHRWQ~vL2HvnQDYQuYTsirmva4MM9dvC5Eg2rvP8lsUHpBYnMLzksGMr7NO03P4G301G9OgiihtbZiw0qvOQOirJikHJgfoQjLivLC8fjPHNRqux-Q~7Xd7RixmgSTR26z09zezgf5gwRPZqu3Oq4xXTT0G9HJVfsFe-pJLttsUpgyLnRo32vBcYLyQY-bggJzHkiPWWpz-LSNOfWfcN3CfA5~qn2-lU~yPbVJcZAB46JxA1o5LFf1A8RPMLQ5-lgeCVOgtw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	Les humains et les monstres ont vécu dans des mondes séparés, mais après la naissance de Wuba, le dernier des rois monstres, commence l'aventure visant à rapprocher les deux races.
tt3788392	ฝากไว้..ในกายเธอ	Fak wai nai gai thoe	Fak wai nai gai thoe	Thaï	2014	115	Drame, Horreur, Thriller	5.8	779	Sophon Sakdaphisit	Sophon Sakdaphisit	0	0	GMM Tai Hub (GTH)	Thaïlande	Thaïlande	/umOPxkQMjFiXfILnqB6C0sgy7u8.jpg	https://imdb-video.media-imdb.com/vi1374602521/1434659607842-pgv4ql-1671835398666.mp4?Expires=1714342922&Signature=Ztr~cmJeX9J-9tCgGq1wJgdy7pWrPYbDX75WsNygeRq3cOBTEe6gXTd-WqQs9~m3KUrzrP-PfDXepN2b~VesYOPMkthTUpicM9WI~zfb-sRwSbvMmwg6yurxik4gErGEBZfHf9gYEm9W6IxyZKJDmiJewCfCIDfN9EEqBT46wRA9VipB1q-V1sD8BhiF1pnD6fDSR~Mj41pkmHCk8VzkZLCNbRPh6Nd1Y3~JhJNa-edCh3sL2Ma8nQfdrP1zNJP~4sz6Xn23cmgEFYWAR9TiwQkdyD3t~0WvgTXNth7RyM2c345J2LTgQ97SWkHlCmRALLvEaJCL~98ZQjyJo9-AFQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	Après être tombée enceinte de Perth, la meilleure amie de son petit ami, Ice se suicide. Elle revient hanter Perth pendant que Tan recherche la personne qui l'a fait se suicider pour sa propre vengeance.
tt3812402	개를 훔치는 완벽한 방법	Gae-leul hoom-chi-neun wan-byeok-han bang-beob	Gaeleul hoomchineun wanbyeokhan bangbeob	Coréen	2014	109	Crime, Drame, Famille	6.9	581	Sung-ho Kim	Sung-ho Kim, Yeon-Shick Shin	0	0	Little Big Pictures, Daemyung Culture Factory, Samgeori Pictures	Corée du Sud	Corée du Sud	/aBomvKPqmsNL3iZi1MNKV3rtieU.jpg		Ji-so, une jeune fille qui n'a pas de maison à cause de la faillite de son père. Afin d'obtenir de l'argent pour acheter une maison, elle envisage de voler les chiens de personnes riches afin de gagner de l'argent lorsqu'elle les rendra.
tt3819668	ドラゴンボールZ 復活の「F」	Dragon Ball Z : La Résurrection de 'F'	Doragon Bôru Zetto Fukkatsu no 'Efu'	Japonais	2015	93	Animation, Action, Aventure, Comédie, Famille, Fantaisie, Sci-Fi	7.2	23829	Tadayoshi Yamamuro	Akira Toriyama	5000000	61768190	Toei Animation, Fizz Sound Creation, Toei Company, Fox International Productions Japan, Shueisha, Fuji Television Network, Bandai, Bandai Namco Group	Japon	Japon	/soq3AxjALdBfdPAm8H7yuMmNL5Y.jpg	https://imdb-video.media-imdb.com/vi4253201177/1434659607842-pgv4ql-1438018790268.mp4?Expires=1714342926&Signature=t3bfIHGuBIzO1vvmLVX5x0cknwQAjGxpluIM1qzeVRj6uu1EanNeYDptC5z1XnQzKPV6W5ZVuM1t4BD9QGItFsp5dkqlgloWS5KSvZE9Mrh7z2~JAZ5ZT8gdJjkN5nFmpVYuESfKrtwURANFTAUBXaYdjogVxkyXPbyQZr~a2mIT~RnUqCQGiVIvr8nRGdJTZKoWtwgcPQNe8dOhs-94bxOGB-yxffH9GkQyo-DBgQo1fS3~ME2F018ellEF7cFapCg6U~7DgFzrw2Fd0PHf7cMknwufIIi9x0YHqADqEjTmyaT1r8bbdyGeKyb9mVyuAWSf36aX4HTL3vSghN4s3Q__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	Freezer renaît et réalise la dernière de ses transformations, et c'est à Goku et ses amis guerriers d'unir leurs forces pour combattre l'ennemi revenu d'entre les morts.
tt3830998	LUPIN THE IIIRD  次元大介の墓標	Lupin III: Le Tombeau de Daisuke Jigen	Lupin the IIIrd: Jigen Daisuke no Bohyô	Japonais	2014	51	Animation, Action, Crime	7.2	1010	Takeshi Koike		0	0	TMS Entertainment, Telecom Animation Film	Japon	Japon	/6yQpGc5W9r2mDQhhLpfbBxW3WZi.jpg		Lupin et Jigen affrontent un assassin qui a désigné Jigen comme sa dernière cible.
tt3837196	하이힐	Man on High Heels : Le Flic aux talons hauts	Haihil	Coréen	2014	125	Action, Drame	6.6	1456	Jin Jang	Jin Jang	0	0	Lotte Entertainment	Corée du Sud	Corée du Sud	/u45gBnx1FBgMccThUAFpoqOMBms.jpg		Aux yeux des gens, il ressemble à un flic sadique qui n'accorde aucune pitié à son ennemi. Mais au fond de son cœur, Ji-wook cache son désir de devenir une femme.
tt3837362	情比山高	La Route Vers le Ciel	Qing bi shan gao	Chinois simplifié	2015	0	Drame, Historique, Guerre	8.2	13	Yi Wang	Dedong Li	0	0		Chine	Chine	/qHDdDvzf8To7yrRnyByKgoPk9iU.jpg	https://imdb-video-wab.media-imdb.com/vi142456089/1434659607842-pgv4ql-1458789657820.mp4?Expires=1714342933&Signature=LMLQ~KtEJ7a2GN0yl-KWOZyd7ep8eY8BUNFhPsJTIHtHAt4XaOAZJSVzGl~TAxO26vM9BMdx490id5fwApsU2c6N0Qiel-cr3rr-aw9KjfuKgdpcxqbJLASyAr-OupzGpYWh0k2BC~Bph28ICaoYk~DmEhQPm3Wr-jmvue9ZfpG8G6RfTZZB5AdGsGHWkjMt9LaXaODZoaL2s5Kwmx1Td9P1FPkdJHJsubAOXWutAUM9wMCzkFViQGP9bSggO8A3AjdEB5iHfDpHiR0CoKCV6pPInYjOX8odhmfC0oELVqv0Y9UVFqXcFIAOubXF-idZfIbXCUSDwwoGmKGB1VU1zg__&Key-Pair-Id=APKAJLOTGGE6P3RA3PTA	Le monde en jeu. Un peuple uni. Une tâche impossible.
tt3845670	서울역	Seoulyeok	Seoulyeok	Coréen	2016	92	Animation, Action, Horreur, Sci-Fi, Thriller	6.1	7594	Yeon Sang-ho	Yeon Sang-ho	0	2021735	Studio Dadashow, Next Entertainment World, Myung Films, Finecut	Corée du Sud	Corée du Sud	/vJgRo5EJMYPzBcljlIlUxBAlucL.jpg	https://imdb-video.media-imdb.com/vi2639312409/1434659607842-pgv4ql-1489086123591.mp4?Expires=1714342935&Signature=lt5WkVRclceEL2MXt-vi0~oVe-D9lzL2C3Yn9rxY1uae4l-gPdqd6F00YiUnzh6tn6wM5TUIx7Jkkjzq41-zInk8oSmvjZdtNrb2EjAnBWRY3HnyuB69nExjsouHrVdAy3NYlIbfo6CF5NSwCSKwWDrx3ytVgjyhh0mMQvQQ3l7Y-iXUC6ftZj3grTKqpiAuPzfWrWJzGUM8zbGho8EwHAI9sGaLqlRYqfMt2fLeqbzhL9gzhRULfF45tQ8VVM2G08tN~wqnGPdBOK038isJQT2HTWM0tyqP4mqBhoAk2tLELImVES9qSSfpSqW3fwaa6iEJW9P-Qfndbqi-xDPCgg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	Plusieurs groupes de personnes tentent de survivre à une pandémie de zombies qui se déchaîne dans le centre-ville de Séoul.
tt3853452	暗殺教室	Assassination classroom	Ansatsu kyôshitsu	Japonais	2015	110	Action, Aventure, Comédie, Drame, Sci-Fi	6.1	2228	Eiichirô Hasumi		0	25000000	TOHO, Fuji Television Network, Robot Communications, J Storm, Shueisha	Japon	Japon	/h752DXxIvf4diBtnVd6JRQCm0OV.jpg	https://imdb-video.media-imdb.com/vi1434043161/1434659607842-pgv4ql-1645130101389.mp4?Expires=1714342936&Signature=r6YJ4FbHxjspnnBbh9Z-l~qDn4lWz~fS6CQRlUJ1KUzWTsTuB3xlcdZFKavt0qXOYUD0QfDc0xPzJrzbnUlwuUFqAdVPDe4kdjuNxH3f-GCrG-d0QzqZpmcB2QR9tPEAXaJZha~0qoWLD4vyJPwMQSyqkrgjsUfQmmt4HYnZJBHc20JFGrHMhw~Q4OzV6LeZYPwynHVm3qan229Nmf46DtBV1moIqBDregDsYfYuaCCsRdfNlTSFVVuT4daS5-YGlhna2ke6eqhfZAPlbLrnQ2Ij1ovdWCkcVpwV13OMSdxegGIocRfdGnPBPX8vHiyGJI8X5XCQ8WzGvtfkUl3Oog__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	La Lune de la Terre est soudainement 70 % plus petite et son croissant est façonné en permanence par une force dévastatrice et inconnue. Pour les élèves de la classe E du lycée de Kunugigaoka, l'être responsable est connu comme étant leur professeur. Cette entité étrange et très solidaire a lancé au gouvernement japonais le défi de sauver la Terre de la destruction. Il veut être l’enseignant de la classe dont les attentes de réussite sont les plus faibles, dans tous les domaines. Les élèves, armés d'armes spéciales qui ne font que nuire à leur professeur, doivent trouver un moyen de le tuer avant la fin de l'année scolaire. Dans le cas contraire, les vacances d’été seront annulées d’ici la fin du monde.
tt3853946	Tokyo Grand Guignol	Tokyo - Grand Guignol	Tokyo Grand Guignol	Japonais	2015	115	Action, Fantaisie, Horreur, Thriller	5.3	107			0	0	Dice Entertainment	Japon	Japon	/nVjvsyQX8xW5vBsHVKcqtvckGx2.jpg		Un homme répète le même jour en fuyant les Yakuza. Une femme rencontre son violente image miroir. Une femme et son pistolet laser combattent un démon de l'ombre. Et un homme est maudit et devient un loup-garou qui aspire à une prostituée.
tt3856638	劇場版 薄桜鬼 第一章 京都乱舞	Hakuoki - Film 1: Danse sanglante à Kyoto	Gekijôban: Hakuôki: Daiisshô Kyoto ranbu	Japonais	2013	95	Animation	6.4	165	Osamu Yamasaki	Osamu Yamasaki	0	0	THE KLOCKWORX, Geneon Universal Entertainment, Frontier Works, Studio Deen	Japon	Japon	/dKPgoFijvq7zsNtPnPvcejNXxYG.jpg		Lorsque Chizuru Yukimura arrive à Kyoto, à l'époque d'Edo, à la recherche de son père disparu, elle est témoin d'un meurtre sanglant perpétré par des membres fous du Shinsengumi - la police secrète du shogunat et supposés soldats de la paix.
tt3867606	Cha và con và…	Pères, fils et autres histoires	Cha và con và...	Vietnamien	2015	100	Crime, Drame	6.2	418	Dang Di Phan	Dang Di Phan	0	0	Busse & Halberschmidt, Acrobates Film	Pays-Bas, Vietnam, Allemagne, France	Vietnam	/cUti0YRja2ErNgvivkKcBH9Osic.jpg		Nous sommes à la fin des années 90, le Vietnam est en proie à des troubles économiques et la surpopulation suscite des inquiétudes politiques. Vu, étudiant en photographie, arrive dans la métropole tentaculaire de Saigon et s'installe dans un bidonville où il rencontre un mélange de personnages excentriques, dont Thang, un jeune homme charismatique, qui convainc Vu de subir une vasectomie afin de recevoir de l'argent du gouvernement.
tt3890278	闯入者	Red Amnesia	Chuang ru zhe	Chinois simplifié	2014	116	Crime, Drame, Thriller	6.9	704	Xiaoshuai Wang	Xiaoshuai Wang	0	0	WXS Productions, Chongqing Film Group, Edko Films, Dongchun Films (Beijing)	Chine	Chine	/f2qCaThbIDQgJMjdbLQnm5xAeW0.jpg		Deng est une veuve à la retraite têtue qui passe ses journées à s'occuper de ses deux fils adultes et de sa mère âgée, malgré les efforts de sa famille pour l'en empêcher. Mais sa routine quotidienne commence à dérailler lorsqu'elle continue de recevoir des appels anonymes.
tt3893038	野火	Fires on the Plain	Nobi	Japonais	2014	87	Drame, Guerre	6.6	851	Shin'ya Tsukamoto	Shin'ya Tsukamoto	0	0	Kaijyu Theater	Japon	Japon	/iYcfVrIej4QNj7HVS8joFpeAEq0.jpg		Un soldat japonais endure la maladie, la famine et la brutalité aux Philippines à la fin de la Seconde Guerre mondiale.
tt3897080	兔子镇的火狐狸	L'Agent-Renard	Tu zi zhon de huo hu li	Chinois simplifié	2014	83	Animation, Aventure, Comédie, Famille, Fantaisie	3.1	285	Ge Shuiying		0	0		Chine	Chine	/rPcFxJJiByJugHjmTe0ViGpgPSe.jpg		Agent super espion F.O.X. arrive à Carrot Town avec un seul objectif : infiltrer la communauté des lapins amicaux et localiser un mystérieux artefact. Mais la mission tourne mal lorsque l'agent secret est pris pour un cousin éloigné.
tt3904222	화장	Revivre	Hwajang	Coréen	2014	89	Drame	6.6	210	Im Kwon-taek		0	0	Myung Films, Little Big Pictures, kth	Corée du Sud	Corée du Sud	/inRvhh5Tl7UKG8IS6PKuzjjfOc0.jpg		Un homme d'âge moyen qui a récemment perdu sa femme à cause d'un cancer se laisse aller à des fantasmes sur une jeune femme à son travail.
tt3905042	I, Kamikaze	Parole de kamikaze	I, Kamikaze	Japonais	2014	75	Documentaire, Biographie, Historique, Guerre	5.6	12	Masa Sawada	Masa Sawada	0	0	Comme des Cinémas	Japon, France	Japon	/eI16B6UfXvAbEETDikVQ4RQ3Nyx.jpg		Hayashi Fujio, un vétéran de 90 ans, raconte ses souvenirs de la Seconde Guerre mondiale, lorsqu'il s'est porté volontaire pour la toute première opération kamikaze planifiée par l'armée impériale japonaise.
tt3918368	ポケモン・ザ・ムービーXY 破壊の繭とディアンシー	Pokémon, le Film: Diancie et le Cocon de l'Annihilation	Pokemon Za Mûbî XY: Hakai no Mayu to Dianshî	Japonais	2014	76	Animation, Action, Aventure, Comédie, Drame, Famille, Fantaisie, Sci-Fi, Thriller	5.5	1763	Kunihiko Yuyama	Hideki Sonoda	24720400	0	East Japan Marketing & Communications, OLM, Pikachu Project, Shogakukan-Shueisha Productions, TV Tokyo, TakaraTomy, The Pokémon Company, Shogakukan	Japon	Japon	/t5a4J7Ctnl0w1FWg2ld0mKNvizK.jpg		Lorsque Diancie, un Pokémon, lui demande de créer des voyages en diamant pour trouver Xerneas et l'aider à fabriquer un cœur en diamant pour sauver sa maison, Sacha, Serena, Clemont et Bonnie l'aident à se protéger des voleurs.
tt3950078	智取威虎山	La Bataille de la montagne du Tigre	Zhi qu wei hu shan	Chinois simplifié	2014	141	Action, Aventure, Biographie, Historique, Guerre	6.4	3341	Hark Tsui	Jianxin Huang, Hark Tsui, Yang Li	0	141654055	Bona Film Group, August 1st Film Studio, Huaxia Film Distribution	Chine, Hong Kong	Chine	/7seDCoxCBa3O4bUbA4xlKtRfs2U.jpg	https://imdb-video.media-imdb.com/vi3833703961/1434659607842-pgv4ql-1616197606156.mp4?Expires=1714342956&Signature=NkpHIZ5j4d-PcFkgk2C-plDq0fhaZ0kZjXAyzAsHOjYuUMTuL-SjYPVG~GpnRFJ4-tqhTyR6ZlIeL5my5EQcbNbt8-h9olRuBeZsMM1OiQNE3iYiL6FxfwbiTtDnqxfK6qYWwEUtQd2gbAedKiIXqgLlroiN4~0Ec1iqVcjIk-UaF7dd9DUOXzBg~etiFP2ij~ye597mrGfxO4iGd2rDP0voiS1JjPJv7n~0Cl8fczEK7-eo941gRrDxCzKNDurcT80zH3bWl4ytebqqXibk3TsSsWPjjn2MQ-6uubN1aWSqaMYW2upyk6t6AjXJI35eEZlHhknb97TqWzZDxqEPJQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	Une histoire centrée sur un conflit entre une escouade de l'Armée populaire de libération et un gang de bandits dans le nord-est de la Chine pendant la révolution chinoise.
tt3956334	巧巧	Ciao Ciao	Ciao Ciao	Chinois simplifié	2017	83	Comédie, Drame	6.0	141	Song Chuan	Song Chuan	0	0		France, Chine	Chine	/4QrDJk3mu2NDlUt2WZhDR0hUN91.jpg	https://imdb-video.media-imdb.com/vi2848176665/1434659607842-pgv4ql-1544127547854.mp4?Expires=1714342957&Signature=JujGng-qyrBEjatGV6yY2ajQlqW7uF6nLFpA~CuOWbSscFpLHmy3pGDYDj3Y5e0MKT02uYkDmYEg7gIU920yWXHGZ6ZXhHPLHIQIKDTcXEJQCpTMycrq3ba4DWsbhfgC8jOksjebjxcuX3EESsL8BNqVM6PDlWxJSCHgUJgX4BhgZJ0q2MetMxNoAlYpMmeafBxA3X8jOiAeQyOMtWXgBbwady1t41djJvJmDCTYNLSOL6~0CPp8oRcfODpC3rvEWGvC-Edi~fSm752oAZPGlKFeps8n8AjWcZK23QALyH-l0AGZfVRrQ8Cc58n96rwCyJs6owSsjL7m5JNWxzbngQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	Une jeune femme libre et sauvage doit revenir de la grande ville dans son village de montagne.
tt3956414	마담 B	Madame B., histoire d'une Nord-Coréenne	Madame B., histoire d'une Nord-Coréenne	Coréen	2016	71	Documentaire, Drame	6.8	54	Jero Yun	Jero Yun	0	0	Zorba Production, Cinesopa	Corée du Sud, France	Corée du Sud	/65cvzF2w3wM4ui9G03i9HJC3LS6.jpg		Portrait de Mme B., une Nord-Coréenne charismatique et coriace qui fait de la contrebande entre la Corée du Nord, la Chine et la Corée du Sud. Avec l’argent qu’elle gagne, elle envisage de retrouver ses deux fils nord-coréens après des années de séparation.
tt3967878	인랑	Illang: La Brigade des loups	Inrang	Coréen	2018	138	Action, Drame, Sci-Fi, Thriller	5.9	5775	Jee-woon Kim	Jee-woon Kim, Mamoru Oshii	16723043	0	Lewis Pictures, Union Investment Partners, Warner Bros. Korea, Warner Bros. Pictures, Bandai Namco Arts	Corée du Sud	Corée du Sud	/71JMWqNDRz2Au59JYosfn5W8nuS.jpg		Se déroulant dans un futur lointain où les Corées du Nord et du Sud conviennent d'établir un gouvernement commun, en préparation depuis 7 ans, l'intrigue se concentre sur les soulèvements politiques des camps opposés qui deviennent féroces lorsqu'une unité de police spéciale est formée pour arrêter le chaos.
tt3973432	Đập cánh giữa không trung	Au milieu de nulle part	Dap cánh giua không trung	Vietnamien	2014	99	Drame, Romance	6.7	148	Diep Hoang Nguyen		0	0	VBLOCK MEDIA JOINSTOCK COMPANY, Ciné-Sud Promotion, Film Farms, Filmallee	Vietnam	Vietnam	/gwKldwkr6uarOBkpUyrhwxNi7Nf.jpg		Lorsque les jeunes couples de Hanoï, Tung et Huyen, découvrent qu'ils vont avoir un bébé, cela les incite à se lancer dans deux quêtes désespérées pour récolter des fonds pour un avortement. Tandis que Tung se tourne vers les combats de coqs illégaux, Huyen recourt à la prostitution avec un client, ce qui lui donne lieu à des découvertes personnelles surprenantes.
tt3976234	살인자	Murderer	Sal in Ja	Coréen	2014	76	Drame, Thriller	5.1	271	Lee Gi-Wook	Lee Gi-Wook	0	0	Hong Film	Corée du Sud	Corée du Sud	/xJpsioMYBKBL5RS9G5VxCJNF1me.jpg		Joo-hyeop est un tueur en série vivant à la campagne et cachant son identité. Lorsque son fils se lie d'amitié avec une fille qui est la seule personne à connaître sa véritable identité, Joo-hyeop décide de la tuer pour son bien et celui de son fils.
